,Season,Wteam,Lteam,win_seed,loss_seed,seed_diff,diff_WinLossPct,diff_AvgPts,diff_PtDiff,diff_AvgRebounds,diff_AvgAssists,diff_AvgTurnovers,diff_AvgFouls,diff_FGPct,diff_FTPct,diff_ThPct,diff_AvgStealsPlusBlocks,diff_AvgPtsAgainst,diff_OppFGPct,diff_OppThPct,Result
859,2016,1231,1151,5,12,-7,-0.05999999999999994,8,182,1,2,1,1,0.04999999999999999,-0.010000000000000009,0.04999999999999999,-2,1,0.0,0.010000000000000009,1
860,2016,1231,1246,5,4,1,0.020000000000000018,3,40,-2,1,2,-2,0.020000000000000018,0.039999999999999925,0.03999999999999998,-1,0,0.03999999999999998,0.010000000000000009,1
861,2016,1235,1233,4,13,-9,-0.029999999999999916,2,30,-2,0,-1,-4,0.03999999999999998,0.0,0.010000000000000009,-1,1,0.020000000000000018,-0.009999999999999953,1
862,2016,1235,1114,4,12,-8,-0.20999999999999996,11,-88,3,4,1,-3,0.03999999999999998,-0.020000000000000018,-0.010000000000000009,1,14,0.04999999999999999,0.040000000000000036,1
863,2016,1242,1122,1,16,-15,0.4,6,497,0,3,-2,1,0.02999999999999997,0.039999999999999925,0.07,1,-10,-0.06,-0.02999999999999997,1
864,2016,1242,1163,1,9,-8,0.17000000000000004,7,68,0,2,1,0,0.02999999999999997,-0.08000000000000007,0.06,0,4,0.020000000000000018,0.0,1
865,2016,1242,1268,1,5,-4,0.13,5,127,2,1,0,2,0.0,-0.050000000000000044,0.03999999999999998,-1,1,-0.009999999999999953,0.010000000000000009,1
866,2016,1246,1392,4,13,-9,-0.040000000000000036,4,80,0,-2,0,4,0.0,0.010000000000000009,-0.010000000000000009,1,3,-0.009999999999999953,-0.010000000000000009,1
867,2016,1274,1138,3,14,-11,0.20000000000000007,-1,260,-4,0,-3,-5,0.04999999999999999,0.040000000000000036,0.02999999999999997,-1,-9,-0.010000000000000009,0.0,1
868,2016,1274,1455,3,11,-8,0.040000000000000036,2,-143,-3,-2,1,-4,0.04999999999999999,0.030000000000000027,0.03999999999999998,-1,7,0.04999999999999999,0.010000000000000009,1
869,2016,1314,1195,1,16,-15,0.2699999999999999,7,353,1,6,-2,-2,0.010000000000000009,0.08999999999999997,-0.03999999999999998,1,-3,-0.010000000000000009,0.04999999999999999,1
870,2016,1314,1344,1,9,-8,0.12,9,292,1,3,-1,1,0.06,0.010000000000000009,-0.010000000000000009,1,0,-0.020000000000000018,0.03999999999999998,1
871,2016,1314,1231,1,5,-4,0.039999999999999925,0,4,3,3,-3,-1,-0.020000000000000018,0.020000000000000018,-0.09999999999999998,1,1,-0.030000000000000027,0.019999999999999962,1
872,2016,1314,1323,1,6,-5,0.15999999999999992,7,268,3,5,1,2,0.010000000000000009,0.0,-0.06,2,-1,-0.020000000000000018,-0.020000000000000018,1
873,2016,1314,1393,1,10,-9,0.22999999999999998,12,288,2,4,-2,1,0.04999999999999999,0.05999999999999994,-0.04999999999999999,-1,4,0.0,0.06,1
874,2016,1344,1425,9,8,1,0.05999999999999994,-7,-61,-1,1,-1,-1,-0.040000000000000036,0.04999999999999993,-0.07,-1,-5,0.010000000000000009,0.0,1
875,2016,1428,1201,3,14,-11,0.040000000000000036,2,136,-2,2,2,-7,0.04999999999999999,0.020000000000000018,0.019999999999999962,-2,-2,0.0,0.03999999999999998,1
876,2016,1438,1214,1,16,-15,0.12,-4,326,-11,2,-4,-4,0.07,0.09999999999999998,0.09000000000000002,0,-15,-0.010000000000000009,0.019999999999999962,1
877,2016,1438,1139,1,9,-8,0.10999999999999999,-10,61,-6,0,-1,-3,0.020000000000000018,0.020000000000000018,0.010000000000000009,-2,-12,-0.010000000000000009,0.009999999999999953,1
878,2016,1438,1235,1,4,-3,0.13,-11,133,-4,-2,-2,1,-0.010000000000000009,0.040000000000000036,0.020000000000000018,-2,-15,-0.020000000000000018,0.009999999999999953,1
879,2016,1463,1124,12,5,7,0.12,-2,82,3,-2,1,-2,0.009999999999999953,-0.05999999999999994,0.0,-1,-6,-0.040000000000000036,-0.04999999999999999,1
880,2016,1218,1143,13,4,9,0.13,2,57,-2,3,1,0,0.0,0.029999999999999916,-0.03999999999999998,3,-1,0.010000000000000009,-0.03999999999999998,1
881,2016,1234,1396,7,10,-3,0.020000000000000018,10,252,0,3,1,0,0.04999999999999999,0.039999999999999925,0.03999999999999998,3,1,-0.010000000000000009,0.0,1
882,2016,1268,1355,5,12,-7,-0.020000000000000018,0,74,-3,3,1,-3,0.03999999999999998,0.020000000000000018,0.020000000000000018,5,-2,-0.010000000000000009,-0.010000000000000009,1
883,2016,1268,1218,5,13,-8,-0.07999999999999996,-2,-32,-3,-1,-1,-4,0.02999999999999997,0.07000000000000006,0.04999999999999999,0,0,0.009999999999999953,0.010000000000000009,1
884,2016,1292,1277,15,2,13,-0.14,-7,-430,-3,-7,0,1,-0.02999999999999997,-0.12,-0.03999999999999998,0,5,0.04999999999999999,0.040000000000000036,1
885,2016,1320,1400,11,6,5,0.010000000000000009,-4,48,-6,0,-1,-5,0.020000000000000018,0.08999999999999997,0.02999999999999997,-1,-6,0.0,-0.010000000000000009,1
886,2016,1323,1276,6,11,-5,0.020000000000000018,1,-42,2,-1,0,0,0.009999999999999953,0.0,-0.010000000000000009,2,2,-0.020000000000000018,0.030000000000000027,1
887,2016,1323,1372,6,14,-8,-0.15999999999999992,-4,-264,2,-5,-3,-5,-0.020000000000000018,0.0,0.0,-2,6,-0.020000000000000018,0.04999999999999999,1
888,2016,1323,1458,6,7,-1,0.030000000000000027,7,26,0,2,-1,-1,0.03999999999999998,0.030000000000000027,0.010000000000000009,0,6,0.0,0.0,1
889,2016,1328,1167,2,15,-13,0.06000000000000005,9,73,0,0,0,-5,0.010000000000000009,0.07999999999999996,0.08000000000000002,0,7,0.010000000000000009,0.010000000000000009,1
890,2016,1328,1433,2,10,-8,0.07000000000000006,3,-18,1,0,1,-3,0.010000000000000009,0.040000000000000036,0.07,0,3,-0.03999999999999998,0.0,1
891,2016,1328,1401,2,3,-1,0.020000000000000018,5,-34,1,-2,1,-2,0.010000000000000009,0.05999999999999994,0.08000000000000002,2,5,-0.009999999999999953,0.010000000000000009,1
892,2016,1328,1332,2,1,1,-0.039999999999999925,2,17,3,1,1,-2,0.0,0.020000000000000018,0.08000000000000002,-1,1,-0.02999999999999997,-0.019999999999999962,1
893,2016,1332,1221,1,16,-15,0.39999999999999997,13,445,2,0,1,2,0.050000000000000044,0.020000000000000018,0.019999999999999962,5,0,-0.030000000000000027,0.0,1
894,2016,1332,1386,1,8,-7,0.029999999999999916,1,41,-3,-2,1,2,0.010000000000000009,0.0,0.019999999999999962,5,0,0.020000000000000018,0.04999999999999999,1
895,2016,1332,1181,1,4,-3,0.12,-3,-8,-2,0,2,2,0.0,-0.010000000000000009,-0.040000000000000036,3,-3,-0.020000000000000018,0.019999999999999962,1
896,2016,1372,1452,14,3,11,0.05999999999999994,0,0,-5,4,-2,-3,0.03999999999999998,0.06999999999999995,0.03999999999999998,-1,-2,0.020000000000000018,0.0,1
897,2016,1386,1153,8,9,-1,0.10000000000000009,4,-69,0,0,-1,1,0.020000000000000018,0.010000000000000009,-0.019999999999999962,-5,7,0.019999999999999962,-0.04999999999999999,1
898,2016,1393,1173,10,7,3,-0.19000000000000006,-3,-92,-1,0,-1,-3,-0.030000000000000027,0.010000000000000009,0.010000000000000009,2,0,0.009999999999999953,-0.04999999999999999,1
899,2016,1393,1292,10,15,-5,-0.12,-2,17,0,1,1,-4,-0.020000000000000018,0.07000000000000006,-0.030000000000000027,3,-3,-0.020000000000000018,-0.040000000000000036,1
900,2016,1393,1211,10,11,-1,-0.19000000000000006,-9,-264,-1,1,1,-1,-0.06,-0.07999999999999996,-0.020000000000000018,4,-1,0.009999999999999953,0.0,1
901,2016,1393,1438,10,1,9,-0.20000000000000007,0,-209,6,0,3,0,-0.06,-0.06999999999999995,-0.040000000000000036,4,6,-0.010000000000000009,-0.04999999999999999,1
902,2016,1401,1453,3,14,-11,0.12,-8,264,-3,3,-1,-1,0.010000000000000009,0.010000000000000009,0.0,-3,-15,-0.040000000000000036,-0.02999999999999997,1
903,2016,1401,1320,3,11,-8,0.12,8,200,7,5,2,3,0.0,-0.07999999999999996,-0.020000000000000018,2,3,-0.010000000000000009,0.0,1
904,2016,1433,1333,10,7,3,0.10999999999999999,5,294,1,1,0,-1,0.010000000000000009,0.009999999999999898,-0.010000000000000009,2,-3,0.010000000000000009,0.010000000000000009,1
905,2016,1437,1421,2,15,-13,0.19999999999999996,2,282,-2,4,-2,0,0.019999999999999962,0.08000000000000007,0.020000000000000018,-2,-6,-0.03999999999999998,0.050000000000000044,1
906,2016,1437,1234,2,7,-5,0.16999999999999993,-2,160,-2,0,1,1,0.019999999999999962,0.06000000000000005,-0.03999999999999998,-1,-5,-0.009999999999999953,0.030000000000000027,1
907,2016,1437,1274,2,3,-1,0.06999999999999995,1,169,1,4,1,1,-0.010000000000000009,0.030000000000000027,-0.02999999999999997,1,-3,-0.02999999999999997,0.0,1
908,2016,1437,1242,2,1,1,-0.030000000000000027,-4,32,-1,1,-1,-1,-0.020000000000000018,0.07000000000000006,-0.07999999999999996,0,-4,0.0,0.010000000000000009,1
909,2016,1437,1328,2,2,0,0.06999999999999995,-4,132,-3,2,-1,1,0.009999999999999953,0.050000000000000044,-0.08999999999999997,-2,-7,0.0,0.0,1
910,2016,1437,1314,2,1,1,0.030000000000000027,-6,19,-4,-2,1,0,-0.010000000000000009,0.040000000000000036,0.030000000000000027,-1,-6,-0.009999999999999953,-0.019999999999999962,1
911,2016,1458,1338,7,10,-3,-0.020000000000000018,-7,-81,-1,-5,-1,-1,-0.030000000000000027,-0.050000000000000044,0.010000000000000009,1,-4,-0.010000000000000009,0.020000000000000018,1
912,2016,1458,1462,7,2,5,-0.20999999999999996,-13,-192,-5,-5,-2,-4,-0.020000000000000018,-0.020000000000000018,0.0,-1,-7,0.010000000000000009,0.07,1
913,2016,1462,1451,2,15,-13,0.09999999999999998,7,142,6,3,-1,2,-0.019999999999999962,0.04999999999999993,0.0,2,3,0.0,-0.03999999999999998,1
0,2003,1421,1411,16,16,0,0.14999999999999997,1,269,2,1,-1,-1,0.020000000000000018,-0.14,-0.03999999999999998,-2,-8,-0.040000000000000036,-0.03999999999999998,0
1,2003,1112,1436,1,16,-15,-0.22999999999999998,-18,-284,-4,-3,0,-2,-0.020000000000000018,-0.039999999999999925,-0.009999999999999953,-3,-7,0.0,0.010000000000000009,0
2,2003,1112,1211,1,9,-8,-0.15000000000000002,-8,-144,-6,-2,0,1,0.009999999999999953,0.020000000000000018,0.030000000000000027,-2,-2,0.010000000000000009,0.04999999999999999,0
3,2003,1112,1323,1,5,-4,-0.18000000000000005,-5,-143,-4,-1,-2,-1,-0.010000000000000009,0.06000000000000005,0.030000000000000027,1,1,0.0,0.04999999999999999,0
4,2003,1113,1272,10,7,3,0.17000000000000004,-1,55,2,1,-1,-1,-0.03999999999999998,-0.020000000000000018,0.02999999999999997,3,-4,-0.04999999999999999,-0.020000000000000018,0
5,2003,1141,1166,11,6,5,0.08999999999999997,0,315,0,1,-5,-3,-0.010000000000000009,-0.08000000000000007,0.010000000000000009,1,-9,-0.020000000000000018,-0.019999999999999962,0
6,2003,1143,1301,8,9,-1,-0.12,-2,-5,-4,-2,0,1,-0.009999999999999953,0.08000000000000007,-0.030000000000000027,1,-1,0.010000000000000009,0.010000000000000009,0
7,2003,1163,1140,5,12,-7,0.040000000000000036,-8,13,-7,-2,-2,3,0.0,0.07999999999999996,-0.010000000000000009,-4,-8,0.02999999999999997,-0.010000000000000009,0
8,2003,1163,1390,5,4,1,0.040000000000000036,-8,-95,-4,-1,-1,0,-0.02999999999999997,0.010000000000000009,-0.030000000000000027,-5,-5,0.02999999999999997,-0.020000000000000018,0
9,2003,1181,1161,3,14,-11,-0.2300000000000001,-7,-307,-5,2,2,-1,0.06,-0.010000000000000009,0.0,-4,2,0.010000000000000009,0.0,0
10,2003,1181,1141,3,11,-8,-0.010000000000000009,-2,-170,-4,2,4,-1,0.06,0.06000000000000005,0.020000000000000018,-2,3,0.010000000000000009,0.019999999999999962,0
11,2003,1211,1153,9,8,1,-0.13,-10,-112,0,-3,-4,0,-0.06999999999999995,-0.030000000000000027,-0.03999999999999998,-1,-7,-0.019999999999999962,-0.020000000000000018,0
12,2003,1228,1443,4,13,-9,-0.06000000000000005,-2,-214,1,-4,2,-1,-0.02999999999999997,-0.05999999999999994,0.0,0,5,0.04999999999999999,0.0,0
13,2003,1242,1429,2,15,-13,-0.040000000000000036,-16,-273,-7,-3,-2,0,-0.02999999999999997,0.04999999999999993,-0.010000000000000009,-8,-6,0.020000000000000018,-0.019999999999999962,0
14,2003,1242,1113,2,10,-8,-0.15000000000000002,-6,-252,-3,-1,0,3,-0.010000000000000009,0.0,-0.020000000000000018,-6,3,0.040000000000000036,-0.019999999999999962,0
15,2003,1242,1181,2,3,-1,0.030000000000000027,0,-102,-3,-3,0,5,-0.03999999999999998,0.039999999999999925,0.019999999999999962,-2,4,0.030000000000000027,-0.019999999999999962,0
16,2003,1242,1112,2,1,1,0.12,4,-30,2,1,0,1,-0.02999999999999997,0.029999999999999916,0.009999999999999953,-3,4,0.0,-0.03999999999999998,0
17,2003,1242,1266,2,3,-1,0.04999999999999993,-3,-149,-4,0,-1,2,-0.010000000000000009,0.09999999999999998,0.03999999999999998,-6,1,0.0,-0.02999999999999997,0
18,2003,1266,1221,3,14,-11,0.040000000000000036,-9,23,0,-1,0,0,-0.019999999999999962,-0.06000000000000005,-0.020000000000000018,3,-9,0.0,0.0,0
19,2003,1266,1281,3,6,-3,-0.1399999999999999,-7,-136,3,-3,0,-2,-0.03999999999999998,-0.10999999999999999,-0.020000000000000018,1,-1,-0.009999999999999953,-0.010000000000000009,0
20,2003,1266,1338,3,2,1,0.050000000000000044,-4,173,0,1,2,-1,0.020000000000000018,-0.13,-0.020000000000000018,3,-9,-0.02999999999999997,-0.030000000000000027,0
21,2003,1266,1246,3,1,2,0.09000000000000008,-1,130,0,0,1,-1,0.010000000000000009,-0.06000000000000005,-0.020000000000000018,3,-3,0.0,0.0,0
22,2003,1281,1356,6,11,-5,0.12,3,29,-6,0,-1,3,0.02999999999999997,0.04999999999999993,0.030000000000000027,1,2,0.03999999999999998,0.08999999999999997,0
23,2003,1323,1454,5,12,-7,0.06000000000000005,-3,-61,-4,1,2,4,0.019999999999999962,-0.07000000000000006,-0.020000000000000018,-1,-2,0.030000000000000027,-0.010000000000000009,0
24,2003,1323,1228,5,4,1,0.09000000000000008,-5,145,-4,2,1,3,0.03999999999999998,-0.040000000000000036,-0.010000000000000009,-3,-10,-0.02999999999999997,-0.07,0
25,2003,1328,1354,1,16,-15,-0.13,1,-284,1,-4,8,2,0.010000000000000009,-0.010000000000000009,-0.06,0,11,0.009999999999999953,0.010000000000000009,0
26,2003,1328,1143,1,8,-7,-0.08000000000000007,3,-193,0,2,3,-1,0.019999999999999962,-0.020000000000000018,-0.010000000000000009,-1,9,0.02999999999999997,0.0,0
27,2003,1328,1139,1,12,-11,0.029999999999999916,-3,-108,-8,-2,-1,-2,0.02999999999999997,0.010000000000000009,0.0,-2,0,0.04999999999999999,0.019999999999999962,0
28,2003,1390,1360,4,13,-9,-0.13,2,-77,-1,2,4,2,0.02999999999999997,-0.020000000000000018,0.020000000000000018,0,5,0.020000000000000018,0.06,0
29,2003,1409,1173,13,4,9,0.12,-1,-68,0,1,-1,0,-0.010000000000000009,-0.010000000000000009,0.0,-4,1,0.019999999999999962,0.06,0
30,2003,1458,1451,5,12,-7,0.09999999999999998,4,-145,-1,1,2,4,0.009999999999999953,-0.010000000000000009,-0.019999999999999962,-2,9,0.030000000000000027,0.009999999999999953,0
31,2003,1458,1409,5,13,-8,-0.050000000000000044,3,-93,3,1,4,3,0.0,-0.010000000000000009,0.0,3,7,-0.02999999999999997,-0.030000000000000027,0
32,2003,1120,1386,10,7,3,0.16000000000000003,0,193,-1,1,-3,2,-0.019999999999999962,0.020000000000000018,0.02999999999999997,-1,-6,-0.04999999999999999,0.0,0
33,2003,1120,1448,10,2,8,0.19999999999999996,8,177,6,1,0,2,-0.009999999999999953,0.08999999999999997,0.0,-3,2,-0.019999999999999962,0.010000000000000009,0
34,2003,1139,1280,12,5,7,-0.13,2,78,8,2,5,-1,-0.010000000000000009,-0.039999999999999925,-0.04999999999999999,4,0,-0.04999999999999999,-0.019999999999999962,0
35,2003,1139,1257,12,4,8,-0.029999999999999916,13,179,9,4,3,6,-0.019999999999999962,-0.020000000000000018,-0.030000000000000027,3,8,-0.04999999999999999,-0.04999999999999999,0
36,2003,1196,1358,2,15,-13,0.010000000000000009,-4,-172,1,-1,2,3,-0.019999999999999962,0.0,-0.030000000000000027,2,1,-0.02999999999999997,-0.020000000000000018,0
37,2003,1231,1104,7,10,-3,-0.020000000000000018,-1,7,1,-1,2,0,-0.010000000000000009,0.0,-0.02999999999999997,1,-2,0.010000000000000009,0.040000000000000036,0
38,2003,1246,1237,1,16,-15,-0.32000000000000006,-6,-403,-3,-3,1,2,-0.03999999999999998,-0.010000000000000009,-0.010000000000000009,-2,6,0.07,0.02999999999999997,0
39,2003,1246,1428,1,9,-8,-0.14,-11,-228,-3,-3,-2,3,-0.02999999999999997,-0.010000000000000009,0.020000000000000018,-4,-4,0.0,-0.010000000000000009,0
40,2003,1246,1458,1,5,-4,-0.15000000000000002,-7,-81,-3,-3,-4,-3,-0.02999999999999997,0.030000000000000027,0.0,-3,-6,0.020000000000000018,0.010000000000000009,0
41,2003,1257,1122,4,13,-9,-0.06000000000000005,-12,-347,-2,-3,2,-4,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,0,-1,0.02999999999999997,0.06,0
42,2003,1268,1423,6,11,-5,0.12,-9,-37,-7,-4,-3,-1,0.0,-0.010000000000000009,-0.030000000000000027,-6,-7,0.020000000000000018,-0.010000000000000009,0
43,2003,1268,1462,6,3,3,0.1499999999999999,-2,-22,-2,-2,-1,-4,-0.010000000000000009,0.050000000000000044,-0.040000000000000036,-9,-1,0.02999999999999997,0.010000000000000009,0
44,2003,1277,1160,7,10,-3,0.040000000000000036,8,-25,9,0,0,-3,-0.010000000000000009,-0.04999999999999993,-0.03999999999999998,2,10,0.0,0.0,0
45,2003,1277,1196,7,2,5,0.16000000000000003,8,154,1,3,-1,-4,0.02999999999999997,-0.020000000000000018,0.020000000000000018,1,4,0.019999999999999962,-0.010000000000000009,0
46,2003,1277,1268,7,6,1,0.07000000000000006,13,196,7,5,0,-1,0.010000000000000009,-0.030000000000000027,0.030000000000000027,7,6,-0.020000000000000018,-0.030000000000000027,0
47,2003,1329,1335,6,11,-5,0.1200000000000001,2,102,-3,2,-1,-3,0.02999999999999997,0.04999999999999993,0.02999999999999997,-5,-3,0.010000000000000009,0.010000000000000009,0
48,2003,1338,1447,2,15,-13,-0.18999999999999995,1,-346,-1,-1,-1,0,-0.030000000000000027,0.08999999999999997,0.020000000000000018,-2,13,0.08000000000000002,0.08000000000000002,0
49,2003,1338,1231,2,7,-5,-0.24,-4,-360,0,-4,-4,1,-0.07,0.06999999999999995,-0.010000000000000009,-3,9,0.02999999999999997,-0.010000000000000009,0
50,2003,1345,1261,9,8,1,0.040000000000000036,2,138,0,4,0,-3,0.04999999999999999,-0.09999999999999998,0.04999999999999999,2,-3,0.0,0.02999999999999997,0
51,2003,1393,1264,3,14,-11,-0.039999999999999925,-4,-52,-5,-1,1,5,-0.019999999999999962,0.10000000000000009,0.019999999999999962,-2,-2,0.02999999999999997,0.010000000000000009,0
52,2003,1393,1329,3,6,-3,-0.14,-12,-107,-4,-2,1,4,-0.02999999999999997,-0.039999999999999925,0.04999999999999999,-1,-7,0.0,0.020000000000000018,0
53,2003,1393,1120,3,10,-7,-0.19999999999999996,-10,-160,-5,-1,2,0,0.0,-0.029999999999999916,0.010000000000000009,-2,-4,0.02999999999999997,0.020000000000000018,0
54,2003,1393,1328,3,1,2,-0.029999999999999916,-9,34,-4,0,-2,2,-0.019999999999999962,0.020000000000000018,0.06,-5,-9,0.010000000000000009,0.020000000000000018,0
55,2003,1393,1400,3,1,2,-0.039999999999999925,-2,-11,1,0,0,4,-0.019999999999999962,0.020000000000000018,0.019999999999999962,-5,-1,0.019999999999999962,0.03999999999999998,0
56,2003,1393,1242,3,2,1,-0.05999999999999994,1,153,0,2,1,0,0.020000000000000018,-0.019999999999999907,0.010000000000000009,0,-3,0.019999999999999962,0.04999999999999999,0
57,2003,1400,1421,1,16,-15,-0.34,-7,-495,-5,-1,3,-1,-0.020000000000000018,0.050000000000000044,0.010000000000000009,0,10,0.050000000000000044,0.020000000000000018,0
58,2003,1400,1345,1,9,-8,-0.15000000000000002,-7,-103,-6,-2,0,-1,-0.010000000000000009,0.040000000000000036,-0.019999999999999962,0,-3,0.0,-0.02999999999999997,0
59,2003,1400,1163,1,5,-4,-0.09000000000000008,2,-26,0,1,2,-2,0.019999999999999962,-0.039999999999999925,0.040000000000000036,3,3,-0.02999999999999997,-0.02999999999999997,0
60,2003,1400,1277,1,7,-6,-0.18000000000000005,-11,-91,-8,-1,1,0,0.0,0.020000000000000018,0.020000000000000018,0,-8,-0.009999999999999953,-0.009999999999999953,0
61,2003,1428,1332,9,8,1,-0.050000000000000044,16,62,3,4,3,0,0.0,0.08000000000000007,0.010000000000000009,2,13,0.020000000000000018,0.02999999999999997,0
62,2003,1448,1190,2,15,-13,-0.19999999999999996,1,-253,-3,0,3,1,0.0,-0.010000000000000009,0.0,5,10,0.03999999999999998,0.019999999999999962,0
63,2003,1462,1407,3,14,-11,0.0,1,-104,2,-1,0,1,-0.020000000000000018,-0.06000000000000005,-0.02999999999999997,6,5,0.010000000000000009,0.020000000000000018,0
64,2004,1197,1250,16,16,0,0.17000000000000004,-7,117,-1,0,-2,-3,0.010000000000000009,0.010000000000000009,0.0,1,-10,-0.040000000000000036,0.02999999999999997,0
65,2004,1104,1356,8,9,-1,0.27,-1,105,1,3,-1,1,-0.010000000000000009,-0.010000000000000009,-0.04999999999999999,4,-5,0.010000000000000009,-0.03999999999999998,0
66,2004,1104,1390,8,1,7,0.38,1,259,1,5,0,-1,0.02999999999999997,0.050000000000000044,-0.010000000000000009,1,-7,-0.02999999999999997,-0.009999999999999953,0
67,2004,1104,1393,8,5,3,0.16000000000000003,0,33,5,4,-1,-1,0.010000000000000009,-0.05999999999999994,-0.07,5,-1,-0.019999999999999962,-0.06,0
68,2004,1163,1436,2,15,-13,-0.08999999999999997,-13,-371,-7,-4,-1,-1,-0.04999999999999999,0.06000000000000005,-0.07,-5,-1,0.06,0.0,0
69,2004,1163,1177,2,7,-5,-0.12,-9,-404,-8,-5,0,1,-0.010000000000000009,0.07999999999999996,-0.040000000000000036,-6,4,0.04999999999999999,0.03999999999999998,0
70,2004,1163,1435,2,6,-4,-0.12,-6,-227,-7,-2,-1,1,-0.02999999999999997,0.08999999999999997,-0.040000000000000036,-3,1,0.03999999999999998,0.02999999999999997,0
71,2004,1163,1104,2,8,-6,-0.22999999999999998,-7,-362,-9,-7,0,2,-0.02999999999999997,0.07999999999999996,-0.020000000000000018,-5,4,0.04999999999999999,0.02999999999999997,0
72,2004,1163,1181,2,1,1,0.020000000000000018,0,-27,-7,-4,1,2,-0.010000000000000009,0.10999999999999999,-0.030000000000000027,2,1,0.03999999999999998,0.010000000000000009,0
73,2004,1163,1210,2,3,-1,-0.09999999999999998,-1,-155,-6,-3,2,5,-0.010000000000000009,0.06999999999999995,-0.030000000000000027,-1,4,0.020000000000000018,-0.030000000000000027,0
74,2004,1177,1173,7,10,-3,0.050000000000000044,-3,28,2,1,1,0,-0.019999999999999962,-0.029999999999999916,-0.02999999999999997,-1,-3,-0.010000000000000009,-0.02999999999999997,0
75,2004,1181,1106,1,16,-15,-0.30999999999999994,-18,-448,-2,-4,3,0,-0.04999999999999999,-0.06999999999999995,-0.03999999999999998,-6,-4,0.0,0.019999999999999962,0
76,2004,1181,1371,1,8,-7,-0.15999999999999992,-7,-254,1,-1,-1,0,-0.009999999999999953,-0.010000000000000009,-0.020000000000000018,-7,0,-0.009999999999999953,-0.030000000000000027,0
77,2004,1181,1228,1,5,-4,-0.039999999999999925,-7,-181,-2,2,-2,1,-0.009999999999999953,-0.030000000000000027,-0.02999999999999997,-6,-2,0.010000000000000009,0.0,0
78,2004,1181,1462,1,7,-6,-0.14,-9,-207,0,-1,-2,-2,-0.02999999999999997,-0.04999999999999993,0.0,-7,-2,0.010000000000000009,-0.040000000000000036,0
79,2004,1211,1434,2,15,-13,-0.3400000000000001,-10,-452,0,-3,3,7,-0.07,-0.050000000000000044,-0.09999999999999998,-1,6,0.03999999999999998,-0.02999999999999997,0
80,2004,1264,1196,12,5,7,-0.15999999999999992,2,-81,1,6,1,-2,0.03999999999999998,-0.010000000000000009,0.010000000000000009,-4,6,0.0,0.0,0
81,2004,1268,1431,4,13,-9,0.13,-2,71,-8,2,-2,-2,0.02999999999999997,0.12,0.04999999999999999,-6,-4,0.019999999999999962,-0.02999999999999997,0
82,2004,1305,1277,10,7,3,-0.10999999999999999,-4,-161,-9,0,1,2,0.03999999999999998,0.06000000000000005,0.06,-3,1,0.040000000000000036,0.03999999999999998,0
83,2004,1305,1211,10,2,8,0.20000000000000007,7,196,0,4,0,-3,0.04999999999999999,0.050000000000000044,0.06999999999999995,-1,-1,-0.03999999999999998,0.03999999999999998,0
84,2004,1314,1102,6,11,-5,0.15000000000000002,-23,60,-18,-5,-5,-2,0.019999999999999962,0.029999999999999916,0.030000000000000027,-3,-25,0.010000000000000009,-0.06,0
85,2004,1371,1112,8,9,-1,0.009999999999999898,15,45,1,5,1,-2,0.019999999999999962,0.07000000000000006,0.030000000000000027,2,14,0.03999999999999998,0.06,0
86,2004,1386,1251,1,16,-15,-0.4099999999999999,-9,-402,5,-3,4,2,-0.04999999999999999,-0.019999999999999907,-0.10999999999999999,0,6,0.03999999999999998,0.04999999999999999,0
87,2004,1386,1403,1,8,-7,-0.27,-4,-233,2,-2,1,-1,-0.019999999999999962,0.040000000000000036,-0.06999999999999995,-1,5,0.03999999999999998,0.08999999999999997,0
88,2004,1386,1448,1,4,-3,-0.2799999999999999,6,-227,5,-1,4,3,-0.010000000000000009,0.010000000000000009,-0.02999999999999997,0,14,0.04999999999999999,0.08999999999999997,0
89,2004,1390,1427,1,16,-15,-0.4,-1,-403,2,-4,4,2,-0.04999999999999999,-0.050000000000000044,-0.010000000000000009,-1,12,0.02999999999999997,0.0,0
90,2004,1393,1140,5,12,-7,-0.050000000000000044,0,13,-7,-1,2,2,0.02999999999999997,0.08999999999999997,0.03999999999999998,-4,-1,0.04999999999999999,0.050000000000000044,0
91,2004,1393,1268,5,4,1,-0.12,5,-3,3,-1,3,2,-0.020000000000000018,-0.010000000000000009,0.020000000000000018,1,5,0.0,0.08000000000000002,0
92,2004,1400,1343,3,14,-11,-0.040000000000000036,-15,-174,-11,0,2,-1,0.03999999999999998,0.029999999999999916,-0.019999999999999962,-1,-10,0.009999999999999953,0.0,0
93,2004,1400,1314,3,6,-3,-0.13,6,-109,-1,5,4,-1,0.020000000000000018,0.0,-0.010000000000000009,3,9,0.03999999999999998,0.03999999999999998,0
94,2004,1403,1150,8,9,-1,0.030000000000000027,6,6,6,2,3,2,-0.010000000000000009,-0.09999999999999998,0.0,0,5,-0.020000000000000018,-0.03999999999999998,0
95,2004,1448,1433,4,13,-9,0.08999999999999997,-13,-12,0,-2,1,-3,0.0,-0.10999999999999999,0.010000000000000009,-2,-12,-0.03999999999999998,-0.010000000000000009,0
